,address,latitude,longitude
38285,1514 44TH AVE,37.758345225743,-122.503559408389
38286,2418 PACIFIC AVE,37.79335692582,-122.435094980473
38287,2404 PACIFIC AVE,37.793383925922,-122.434880153456
38288,2500 PACIFIC AVE,37.793184584495,-122.436465825115
38289,1432 BUSH ST,37.788688758791,-122.420847789689
38290,2508 PACIFIC AVE,37.793169163733,-122.436587850337
38291,1470 45TH AVE,37.75916659147,-122.504690905412
38292,2720 PACIFIC AVE,37.792730019716,-122.440061665349
38293,2700 PACIFIC AVE,37.792770312843,-122.439751072339
38294,2654 PACIFIC AVE,37.792873497261,-122.438932392274
38295,1619 ALABAMA ST,37.746696822574,-122.410526507497
38296,1414 45TH AVE,37.760170924101,-122.504760918864
38297,1410 45TH AVE,37.760242662146,-122.504765919825
38298,1290 45TH AVE,37.762531740585,-122.504931448421
38299,1317 FLORIDA ST,37.750847343064,-122.40981287629
38300,129 RHODE ISLAND ST,37.768262556635,-122.402817325165
38301,2722 PACIFIC AVE,37.792725990404,-122.44009272465
38302,2714 PACIFIC AVE,37.792742107654,-122.439968487446
38304,1309 FLORIDA ST,37.750968790723,-122.409824475209
38305,1095 FLORIDA ST,37.754460227763,-122.410158781498
38306,730 TERRY A FRANCOIS BLVD,37.769340172403,-122.386368265282
38307,1093 FLORIDA ST,37.754490589677,-122.410161681228
38308,132 COLLINS ST,37.783750053089,-122.450335938259
38309,95 GROVE ST,37.778462138955,-122.417954168644
38310,1000 POWELL ST,37.793913665134,-122.40948011491
38311,9 RAYCLIFF TER,37.792443438277,-122.442743703872
38313,2900 PACIFIC AVE,37.79234719815,-122.443090175678
38314,4444 IRVING ST,37.762366763668,-122.505481862039
38315,45 RAYCLIFF TER,37.79267034777,-122.442787696499
38316,1409 BUSH ST,37.788619637044,-122.420482641794
38317,955 FLORIDA ST,37.75666946583,-122.410369774309
38318,2944 PACIFIC AVE,37.792258641884,-122.443765417546
38319,985 FLORIDA ST,37.756214037124,-122.410326278365
38320,102 VENUS ST,37.731411902778,-122.397822423801
38321,61 GROVE ST,37.778622193799,-122.416390545286
38322,3000 PACIFIC AVE,37.792131641239,-122.444736771399
38323,1367 46TH AVE,37.761046958438,-122.506043649554
38324,2940 PACIFIC AVE,37.792266692454,-122.443704031921
38325,1335 46TH AVE,37.761617928575,-122.506085024132
38326,1251 HOWARD ST,37.7755527661,-122.412348007054
38327,803 FLORIDA ST,37.759110039031,-122.410630674375
38328,1379 46TH AVE,37.760832844637,-122.506028134087
38329,521 CAMBRIDGE ST,37.724962376536,-122.417722633609
38330,157 APOLLO ST,37.730773144501,-122.398760420507
38331,121 APOLLO ST,37.731255383211,-122.398652894258
38334,1518 47TH AVE,37.75813718645,-122.506767419756
38335,1396 47TH AVE,37.76047322784,-122.50693114809
38338,1085 YORK ST,37.75472915641,-122.408297549334
38339,279 CAMBRIDGE ST,37.728904499247,-122.419350692225
38340,1286 47TH AVE,37.76251009657,-122.507077811783
38341,1037 YORK ST,37.755457851813,-122.408369190646
38342,1272 47TH AVE,37.762754750628,-122.507094684447
38343,1314 46TH AVE,37.761981338731,-122.505966170558
38344,1220 46TH AVE,37.763729908665,-122.50608638523
38345,1282 47TH AVE,37.76257999773,-122.507082632544
38346,605 SANSOME ST,37.795800283171,-122.401763562303
38347,1262 47TH AVE,37.762929503526,-122.507106736349
38348,106 HENRY ADAMS ST,37.76847433909,-122.40393688194
38349,603 SANSOME ST,37.795784042638,-122.401760346357
38350,823 YORK ST,37.75887379436,-122.408694685731
38351,320 OXFORD ST,37.725871875864,-122.419339844804
38352,305 FELL ST,37.775874549868,-122.422904650408
38353,1533 PINE ST,37.789496652555,-122.421003522585
38354,800 TENNESSEE ST,37.761647479982,-122.389676414268
38355,128 PRECITA AVE,37.746899787123,-122.41758700391
38356,10 ANTHONY ST,37.788858087215,-122.400094440596
38357,1540 JACKSON ST,37.79432250406,-122.420449375737
38358,811 YORK ST,37.759057307531,-122.40871239312
38359,1525 PINE ST,37.789510628099,-122.420891052676
38360,410 OXFORD ST,37.724778761947,-122.418887205686
38361,4504 IRVING ST,37.762337648721,-122.506174798927
38362,3921 24TH ST,37.751487778711,-122.430149741094
38363,971 MARKET ST,37.782635337018,-122.409602328769
38364,3917 24TH ST,37.751492930002,-122.430065088107
38365,4626 IRVING ST,37.762281196307,-122.5074533037
38366,1301 48TH AVE,37.762125672781,-122.508266609247
38367,648 HAMPSHIRE ST,37.761248636728,-122.408198437755
38368,132 LUNDYS LN,37.743381730693,-122.419280708971
38369,688 HAMPSHIRE ST,37.760773644559,-122.408153280108
38370,55 WEST PORTAL AVE,37.74018519234,-122.466339384566
38371,770 HAMPSHIRE ST,37.759696434135,-122.408048928768
38372,1353 48TH AVE,37.761202627426,-122.508201637719
38373,1554 SOUTH VAN NESS AVE,37.748672871994,-122.415979129038
38374,800 HAMPSHIRE ST,37.75924380125,-122.408003890356
38375,295 VALLEJO ST,37.799336900725,-122.402321193149
38376,645 SACRAMENTO ST,37.793661954721,-122.403428086621
38377,217 BRANNAN ST,37.782737581801,-122.390846115049
38378,1742 CLAY ST,37.792356874872,-122.421718400561
38379,816 HAMPSHIRE ST,37.759000881973,-122.407975913728
38380,803 HOWARD ST,37.783142905283,-122.402749471602
38381,002 ATHENS ST,37.728020073496,-122.423733571531
38382,290 VALLEJO ST,37.799452324084,-122.402324858079
38383,1520 HAIGHT ST,37.770016055498,-122.447324259961
38384,812 PERU AVE,37.724977431287,-122.423333440954
38385,880 PERU AVE,37.724178367349,-122.423002272252
38386,704 COMMERCIAL ST,37.794059681603,-122.404850441392
38387,2654 14TH AVE,37.738951851818,-122.46987672093
38388,1302 FULTON ST,37.776890482502,-122.438358725508
38389,891 HOWARD ST,37.781635344884,-122.404658893007
38390,314 BRYANT ST,37.783858825132,-122.392715345328
38391,724 VICENTE ST,37.739415574539,-122.47464737578
38392,700 VICENTE ST,37.739424991809,-122.474439253792
38393,2622 14TH AVE,37.739279489434,-122.469890762504
38394,4045 KIRKHAM ST,37.758571334029,-122.504137669704
38395,1405 ULLOA ST,37.741299236523,-122.471723701742
38396,5 BAYVIEW ST,37.73238091902,-122.391764217714
38397,1432 HAIGHT ST,37.770199765566,-122.445902077251
38398,3925 KIRKHAM ST,37.758630798708,-122.502876847731
38399,529 JONES ST,37.786075478456,-122.413101129471
38400,110 SANSOME ST,37.7913246247,-122.400699567078
38401,3833 KIRKHAM ST,37.75867510312,-122.501879236012
38402,3929 KIRKHAM ST,37.758628892312,-122.502914657968
38403,333 WAWONA ST,37.738107181629,-122.470009007817
38404,3749 KIRKHAM ST,37.758713745273,-122.500957976739
38405,3737 KIRKHAM ST,37.7587185108,-122.50084455702
38406,2501 18TH AVE,37.741173685678,-122.474561616618
38407,3539 KIRKHAM ST,37.758813125992,-122.498720684198
38409,1100 SANSOME ST,37.800375483176,-122.402545295231
38410,799 COMMERCIAL ST,37.793782443442,-122.406136312837
38411,2690 14TH AVE,37.738650797979,-122.469721530815
38412,1418 HAIGHT ST,37.770226674249,-122.445695582245
38413,159 ALICE B TOKLAS PL,37.785294001872,-122.420284771506
38414,2839 KIRKHAM ST,37.759140717979,-122.49122172288
38415,263 WAWONA ST,37.739032793223,-122.468984375637
38416,2929 KIRKHAM ST,37.759099687155,-122.492200945226
38417,253 WAWONA ST,37.739177375522,-122.468823776717
38418,237 WAWONA ST,37.739408707201,-122.468566818445
38419,736 WASHINGTON ST,37.795293557504,-122.405744110022
38420,249 WAWONA ST,37.739235208442,-122.468759537149
38421,215 WAWONA ST,37.73972678826,-122.46821350082
38422,225 WAWONA ST,37.73958220596,-122.46837409974
38423,199 WAWONA ST,37.740014926462,-122.467893000899
38424,1110 SANSOME ST,37.800459439671,-122.402561844337
38425,2629 KIRKHAM ST,37.759240896779,-122.488979465614
38426,149 WAWONA ST,37.74061054452,-122.467225257139
38427,23 CONKLING ST,37.735935546547,-122.402259804807
38428,197 WAWONA ST,37.740038751184,-122.467866291149
38429,131 WAWONA ST,37.740824967021,-122.466984869385
38430,205 WAWONA ST,37.739871370559,-122.4680529019
38431,415 MARKET ST,37.791511699138,-122.398337562973
38432,1130 SANSOME ST,37.800627352659,-122.402594942548
38433,773 ULLOA ST,37.740627211914,-122.464391196376
38434,2230 SILVER AVE,37.73652885801,-122.398221661875
38435,504 HOWARD ST,37.788466890656,-122.396227977344
38437,1606 UNION ST,37.798383093643,-122.425803014452
38438,1921 KIRKHAM ST,37.759570863339,-122.481406333906
38439,755 ULLOA ST,37.740648885528,-122.463999522721
38440,457 ULLOA ST,37.740960765788,-122.459076606681
38441,3408 23RD ST,37.753750212643,-122.420935630867
38442,2145 KIRKHAM ST,37.759471333089,-122.483777209173
38443,2300 SILVER AVE,37.736842247707,-122.397564838076
38444,1527 KIRKHAM ST,37.759757474925,-122.477182333883
38445,335 ULLOA ST,37.741821022995,-122.457341810592
38446,43 VASQUEZ AVE,37.745564004816,-122.458737926266
38447,1330 HAIGHT ST,37.770416969181,-122.444208892559
38448,1441 POLK ST,37.790080205395,-122.420659555095
38449,580 CASTRO ST,37.759444807142,-122.434939982339
38450,1946 CLEMENT ST,37.782296670686,-122.480029127127
38451,45 ULLOA ST,37.744871210047,-122.454347225133
38452,211 CALIFORNIA ST,37.793285027168,-122.398926908818
38453,118 CLAY ST,37.795490749309,-122.397051292932
38454,18 IDORA AVE,37.745684132845,-122.454931509413
38455,117 GREENWICH ST,37.80315802411,-122.402209959493
38456,1639 KIRKHAM ST,37.759703839752,-122.47846375882
38457,75 ROCKAWAY AVE,37.743628682437,-122.458188618461
38458,1620 PACIFIC AVE,37.795040725864,-122.421927224087
38459,15 ULLOA ST,37.745359874121,-122.454009877236
38460,414 HARRISON ST,37.786677830181,-122.392267126379
38462,391 FULTON ST,37.778713897862,-122.4231495473
38464,10 BALCETA AVE,37.746363232986,-122.456452307641
38465,1420 SANSOME ST,37.803331826481,-122.403133088955
38466,3295 22ND ST,37.755243969836,-122.420821238343
38467,1726 UNION ST,37.798129480775,-122.427751077191
38468,20 BALCETA AVE,37.74624257269,-122.45650794379
38469,102 BALCETA AVE,37.74556307748,-122.45747172284
38470,650 20TH ST,37.760581841291,-122.388004183848
38471,151 GEARY ST,37.787569988785,-122.40610374407
38472,3545 CALIFORNIA ST,37.786483567594,-122.452400910697
38473,3451 26TH ST,37.748912114341,-122.419312850562
38474,403 HOWARD ST,37.789137527656,-122.395165832063
38475,119 SPEAR ST,37.792323809645,-122.393694649232
38476,2001 CLEMENT ST,37.782150232467,-122.480658506833
38477,672 HARRISON ST,37.783055222536,-122.396854151629
38478,1419 HAIGHT ST,37.770113609069,-122.445672002607
38479,3445 CALIFORNIA ST,37.78668846326,-122.45078696054
38480,1431 HAIGHT ST,37.770090544483,-122.445848998327
38481,1290 BATTERY ST,37.803129091138,-122.401884235081
38482,221 VICKSBURG ST,37.752202868985,-122.428526673178
38483,1258 FRANCISCO ST,37.803137509845,-122.425946849318
38484,1433 HAIGHT ST,37.770086700385,-122.445878497613
38485,18 ONONDAGA AVE,37.721760381241,-122.438830393628
38486,3908 24TH ST,37.751617485998,-122.429906903279
38487,606 ASHBURY ST,37.769909131657,-122.446842107597
38488,1109 BATTERY ST,37.801495423669,-122.401711354232
38489,404 GOUGH ST,37.776964093505,-122.422920240675
38490,3410 26TH ST,37.749074013604,-122.418571352818
38491,398 24TH AVE,37.782136449577,-122.483735416799
38492,804 BUSH ST,37.789990898948,-122.410575495806
38493,608 ASHBURY ST,37.769892338984,-122.446838716771
38494,400 HOWARD ST,37.789231493259,-122.395251817473
38495,932 GRANT AVE,37.795540351103,-122.406481636792
38496,2130 UNION ST,37.797284782228,-122.434388120242
38497,4799 MISSION ST,37.721597527517,-122.437048348554
38498,1317 LARKIN ST,37.790018842042,-122.418952691098
38499,733 WASHINGTON ST,37.795130446449,-122.406120573327
38500,557 VALENCIA ST,37.763940881178,-122.421719265225
38501,291 23RD AVE,37.78231697706,-122.482819656494
38502,37 NATOMA ST,37.789271580146,-122.396076717983
38503,399 FRANKLIN ST,37.777951301283,-122.421579189932
38504,106 OCTAVIA ST,37.773496391303,-122.423907015892
38506,451 FRANKLIN ST,37.778484422004,-122.421687063934
38507,104 PAGE ST,37.774124778933,-122.422540101081
38508,405 SUTTER ST,37.789363626615,-122.407077454544
38509,499 FRANKLIN ST,37.77888744599,-122.421768443723
38510,630 DIVISADERO ST,37.775317277453,-122.43773109738
38511,2336 CLEMENT ST,37.782112434873,-122.484221012442
38512,1621 HAIGHT ST,37.769685723596,-122.449022623543
38513,15 LILY ST,37.774666459714,-122.421132144732
38514,2308 CLEMENT ST,37.782125778989,-122.48395635379
38515,509 FRANKLIN ST,37.77906795516,-122.421804421729
38516,13 LILY ST,37.774670315981,-122.421101546081
38517,20 HUGO ST,37.765398954407,-122.458018325805
38518,555 FRANKLIN ST,37.779454206071,-122.421880876461
38519,617 VALENCIA ST,37.762730956943,-122.421604693045
38520,1281 PINE ST,37.790119006105,-122.41617174276
38521,599 FRANKLIN ST,37.779823661091,-122.421953318573
38522,1613 JACKSON ST,37.794057413128,-122.421637230678
38524,1007 VALENCIA ST,37.756770999845,-122.421033498411
38525,607 COLE ST,37.769414070034,-122.450760759599
38529,211 HICKORY ST,37.77543008252,-122.422892130537
38531,491 26TH AVE,37.780302479806,-122.48589762319
38532,3430 19TH ST,37.760239527712,-122.420088871643
38533,2209 JONES ST,37.801593945271,-122.416229451213
38534,1017 GILMAN AVE,37.718388227455,-122.388527182061
38535,1019 GILMAN AVE,37.718408542316,-122.388563163458
38536,140 HAIGHT ST,37.772911490558,-122.424563252815
38538,1027 GILMAN AVE,37.718489801761,-122.388707089046
38539,2409 GEARY BLVD,37.782737195416,-122.442945640084
38541,2309 GEARY BLVD,37.782948995843,-122.44131204458
38542,3208 23RD ST,37.754012925479,-122.416647487666
38544,6108 GEARY BLVD,37.780216202673,-122.484889073692
38545,825 CLEMENT ST,37.782732793648,-122.467925359128
38546,2001 LARKIN ST,37.796208478363,-122.420207232629
38547,3407 19TH ST,37.760165241379,-122.419383500882
38548,403 OCTAVIA ST,37.775811261486,-122.424523067572
38549,6135 GEARY BLVD,37.779941305157,-122.485117735293
38550,1420 STOCKTON ST,37.798710160872,-122.40876404753
38551,1800 WASHINGTON ST,37.793085429109,-122.423055968198
38552,3010 24TH ST,37.752673425073,-122.412150950681
38553,620 NATOMA ST,37.778071465152,-122.410471542202
38554,784 VALENCIA ST,37.760363409894,-122.421522809548
38555,2745 JONES ST,37.806555132223,-122.417233405396
38556,614 NATOMA ST,37.778173956088,-122.410341720333
38557,4077 18TH ST,37.760862133303,-122.43448676446
38558,528 NATOMA ST,37.779702667464,-122.408383881928
38559,1228 BUSH ST,37.789106357006,-122.417526144939
38560,496 NATOMA ST,37.78026175446,-122.407663457179
38561,2205 POST ST,37.78445956828,-122.438140778373
38562,2875 18TH ST,37.761660769381,-122.410807471711
38563,218 ROSE ST,37.77342190951,-122.424321167232
38564,99 GREEN ST,37.800415181746,-122.401344046024
38565,235 VALENCIA ST,37.769143658086,-122.422221355187
38567,282 ROSE ST,37.773298508776,-122.425300325745
38568,380 SANSOME ST,37.7938741346,-122.401218614639
38569,3448 18TH ST,37.761822683225,-122.420506771614
38570,1403 STOCKTON ST,37.798641046578,-122.408895768062
38571,380 BEACH ST,37.807376363435,-122.41527971461
38572,1411 STOCKTON ST,37.798727592907,-122.408915283399
38573,878 SACRAMENTO ST,37.793268284305,-122.407506933207
38574,1620 HOLLOWAY AVE,37.72089993073,-122.476714626832
38575,3435 18TH ST,37.761708092205,-122.420500745756
38576,123 BATTERY ST,37.792344365932,-122.39985379546
38577,423 DIVISADERO ST,37.773360063157,-122.437588469343
38579,1624 HOLLOWAY AVE,37.720902364778,-122.476829026703
38580,1001 FRONT ST,37.800654404781,-122.400330999513
38582,59 NEW MONTGOMERY ST,37.78811114366,-122.401214428763
38583,3143 MISSION ST,37.746956682661,-122.418923563955
38584,5 NORTON ST,37.724596498127,-122.435036490889
38585,69 TAPIA DR,37.721953251683,-122.480983467401
38587,925 MISSOURI ST,37.755500655135,-122.395696508745
38588,29 TAPIA DR,37.721966008531,-122.481372550353
38589,1510 FILLMORE ST,37.783676022013,-122.432708536125
38590,3 TAPIA DR,37.721974300481,-122.481625454271
38591,447 TEHAMA ST,37.780206136042,-122.405401004767
38592,2249 MISSION ST,37.761053551613,-122.419211967463
38593,395 DAVIS ST,37.796091463921,-122.39820478478
38594,104 MCALLISTER ST,37.780964457977,-122.413819569025
38595,1927 POST ST,37.785039827447,-122.433510015835
38596,1520 FILLMORE ST,37.783995580915,-122.432771306581
38597,445 TEHAMA ST,37.780240479105,-122.405357725494
38598,441 TEHAMA ST,37.780309165231,-122.405271166948
38599,1821 POST ST,37.785256869336,-122.4318150367
38600,703 BATTERY ST,37.797719244335,-122.400950622071
38601,439 TEHAMA ST,37.780343508294,-122.405227887674
38602,699 PACIFIC AVE,37.796895651025,-122.406443046258
38603,2883 MISSION ST,37.750943519974,-122.418245537091
38604,100 BROADWAY,37.798773885477,-122.39995705615
38605,2853 MISSION ST,37.751398954612,-122.418290312912
38606,3012 GEARY BLVD,37.782095937054,-122.45132534857
38607,510 28TH AVE,37.779639641363,-122.487849810962
38609,1844 POST ST,37.785323764457,-122.432202972183
38610,1804 FILLMORE ST,37.786180070607,-122.433219426019
38611,35 FELL ST,37.776345254804,-122.419218216925
38612,505 27TH AVE,37.779810858496,-122.486935850325
38613,1914 FILLMORE ST,37.787358651492,-122.433453340769
38614,540 MCALLISTER ST,37.780058124887,-122.421009914999
38615,3410 GEARY BLVD,37.781542286564,-122.455743145716
38616,325 HYDE ST,37.783765117189,-122.416004488888
38617,3624 GEARY BLVD,37.781438163844,-122.458074925847
38618,166 GRANT AVE,37.788497624143,-122.405108992316
38620,11 HARRINGTON ST,37.725242539958,-122.434700790983
38621,3390 26TH ST,37.749107698338,-122.417928011431
38622,3398 26TH ST,37.749098755684,-122.418068858385
38623,3396 26TH ST,37.749100991348,-122.418033646646
38624,840 HARRISON ST,37.780105826977,-122.400585785652
38626,716 BROADWAY,37.797650561744,-122.408918842314
38627,908 IRVING ST,37.764037045811,-122.467534760473
38628,3731 BALBOA ST,37.775592937146,-122.498735066043
38629,2111 MISSION ST,37.763287313716,-122.419426200813
38630,1008 IRVING ST,37.763992057282,-122.468601612161
38631,3804 GEARY BLVD,37.781335668598,-122.460117882828
38632,875 HOWARD ST,37.781905813034,-122.404317152805
38633,4108 GEARY BLVD,37.781196117638,-122.463367779625
38634,341 SUTTER ST,37.789496997449,-122.406037424204
38635,2314 FILLMORE ST,37.79091054553,-122.434171877353
38636,319 HYDE ST,37.783714739204,-122.415994316417
38637,1424 IRVING ST,37.763796785482,-122.47310388128
38638,111 12TH ST,37.772287351615,-122.418081966872
38640,2412 FILLMORE ST,37.791764384225,-122.43434177286
38641,42 COLIN P KELLY JR ST,37.781893644489,-122.390701492294
38642,4516 GEARY BLVD,37.780993340658,-122.46772083341
38643,99 ALBION ST,37.764902613824,-122.42304758678
38644,108 GREENWICH ST,37.803281596415,-122.402147570558
38645,2409 FILLMORE ST,37.79169951494,-122.434475654373
38646,4126 18TH ST,37.760928569589,-122.435335285615
38647,2417 FILLMORE ST,37.791762274079,-122.434488142152
38648,3108 22ND ST,37.755612985127,-122.416801197352
38649,2505 16TH ST,37.765488044431,-122.411552450436
38650,5106 GEARY BLVD,37.780696930521,-122.474119546319
38651,359 JONES STREET,37.78446480633,-122.412773431836
38652,5214 GEARY BLVD,37.780648711592,-122.475298342214
38653,551 PINE ST,37.791509213995,-122.405188165186
38654,1544 HAIGHT ST,37.769969780025,-122.447691445976
38655,4248 18TH ST,37.760848787688,-122.436649327126
38656,1199 SUTTER ST,37.787707441499,-122.42003232146
38657,608 14TH ST,37.767879404772,-122.427362138732
38658,6 LYON ST,37.770736953219,-122.441945552424
38659,247 MONTGOMERY ST,37.791535476462,-122.402569911796
38660,5510 GEARY BLVD,37.780501512972,-122.478481176144
38661,3109 FILLMORE ST,37.79816364602,-122.43577848227
38662,5 DIAMOND ST,37.76226333697,-122.437260362921
38663,349 CLEMENTINA ST,37.78159050663,-122.402688060505
38664,5512 GEARY BLVD,37.780500696336,-122.478500265049
38665,403 EDDY STREET,37.783653117588,-122.414332865925
38666,1424 HAIGHT ST,37.770215141956,-122.445784080104
38667,2517 MISSION ST,37.756742342874,-122.418799368474
38668,5718 GEARY BLVD,37.780406144382,-122.480700576954
38669,33 UNION ST,37.80145244816,-122.400556550943
38670,2114 FILLMORE ST,37.789091237201,-122.433803546058
38671,348 CALIFORNIA ST,37.793190443576,-122.400543984218
38672,366 GEARY ST,37.787325638699,-122.408953757385
38673,53 GREEN ST,37.80047455687,-122.400857911928
38674,1536 VALLEJO ST,37.796880461073,-122.422561132575
38675,2390 MISSION,37.758805324012,-122.419142609441
38676,2426 FILLMORE ST,37.791892517466,-122.434367268743
38677,4141 18TH ST,37.760806442295,-122.435463052212
38678,2616 SAN BRUNO AVE,37.728581804164,-122.404069903253
38679,2918 MISSION ST,37.750304353083,-122.418328991531
38680,1818 CLEMENT ST,37.782357084758,-122.478690637202
38682,1931 UNION ST,37.797612851139,-122.430913015647
38683,4127 18TH ST,37.760814271628,-122.435324920243
38684,2457 MISSION ST,37.757733271214,-122.418894378808
38685,195 BEALE ST,37.790029072068,-122.394305233961
38686,2140 CLEMENT ST,37.782190775592,-122.482116104191
38687,807 ULLOA ST,37.740586960788,-122.465147705911
38688,4121 18TH ST,37.760817627056,-122.435265720828
38689,2021 FILLMORE ST,37.788172163557,-122.433764648466
38690,2310 CLEMENT ST,37.782124825837,-122.483975257979
38692,326 BAKER ST,37.773917777937,-122.440905846702
38693,2804 OCTAVIA ST,37.79802424755,-122.428859382936
38694,505 SHRADER ST,37.770213862821,-122.452109650907
38695,655 POWELL ST,37.790861858048,-122.409002983514
38696,76 BLUXOME ST,37.776404745124,-122.397483888567
38697,2398 MISSION STREET,37.758683876359,-122.419131010523
38698,2398 MISSION,37.758683876359,-122.419131010523
38699,1607 FILLMORE ST,37.784501290045,-122.433018492518
38700,1531 HARRISON ST,37.770484295559,-122.412561632844
38702,1531 HAIGHT ST,37.769883612008,-122.447454430309
38703,1627 UNION ST,37.798229814847,-122.42608521604
38705,1529 HARRISON ST,37.770482850177,-122.412562753711
38706,1125 CLEMENT ST,37.782579793899,-122.471138358609
38707,1621 UNION ST,37.798241887547,-122.425993413167
38708,12 GALLAGHER LN,37.78184073147,-122.403314431815
38709,104 11TH ST,37.774203320957,-122.41705157342
38710,907 CLEMENT ST,37.782688408973,-122.46882673525
38711,2751 23RD ST,37.754447569622,-122.407514535426
38712,2952 MISSION ST,37.749788200529,-122.418279696126
38713,4011 24TH ST,37.751365644322,-122.432155665963
38714,455 SACRAMENTO ST,37.793996183817,-122.400771818929
38715,823 CLEMENT ST,37.782733746798,-122.467906454967
38716,230 11TH ST,37.772715228539,-122.415181877629
38717,811 CLEMENT ST,37.782739465695,-122.467793030005
38718,807 CLEMENT ST,37.782741371995,-122.467755221684
38719,4022 24TH ST,37.751464445473,-122.432419689475
38720,805 CLEMENT ST,37.782742325144,-122.467736317524
38724,269 CHURCH ST,37.76655718598,-122.428786028892
38725,1111 HOWARD ST,37.777797046295,-122.409513895577
38726,2951 MISSION ST,37.749827191192,-122.418138080187
38727,1157 VALENCIA ST,37.754394271821,-122.420806882189
38728,2959 MISSION ST,37.749705743532,-122.418126481268
38731,621 CLEMENT ST,37.782826859772,-122.465750844564
38732,535 BEALE ST,37.786054462965,-122.389317491936
38733,519 CLEMENT ST,37.782872646489,-122.464664599146
38734,2642 MISSION ST,37.754737010017,-122.418753198862
38735,1095 NOE ST,37.751556840795,-122.431815719816
38736,407 CLEMENT ST,37.782923985213,-122.463439640985
38737,3983 24TH ST,37.751407933693,-122.431461862382
38738,319 CLEMENT ST,37.782972535375,-122.462460974003
38739,3979 24TH ST,37.751413084985,-122.431377209396
38740,161 11TH ST,37.773642272311,-122.416139128135
38741,221 CLEMENT ST,37.783014757349,-122.461489783625
38742,460 10TH ST,37.770796000344,-122.410395254949
38743,23 PAGE ST,37.774183043963,-122.421156582624
38744,3953 24TH ST,37.751446568379,-122.430826964985
38745,466 10TH ST,37.770725497519,-122.410306997786
38746,2904 BUCHANAN ST,37.796674068605,-122.431963914608
38747,3938 24TH ST,37.751578851311,-122.430541800677
38748,79 BLUXOME ST,37.776281579974,-122.397434581692
38749,2718 MCALLISTER ST,37.775485419357,-122.456887674728
38750,70 BLUXOME ST,37.776509925982,-122.397351070886
38751,13 EMBARCADERO NORTH,37.786808236279,-122.388095355353
38752,39 EMBARCADERO NORTH,37.786294503529,-122.388145611874
38755,623 BRYANT ST,37.779106197118,-122.398539927158
38757,627 BRYANT ST,37.779037500951,-122.398627024094
38758,2594 MISSION ST,37.755549600229,-122.418830807258
38759,228 VALENCIA ST,37.769505188371,-122.422401855193
38760,301 MIGUEL ST,37.737203647182,-122.427604757312
38761,224 VALENCIA ST,37.769548802394,-122.422406150508
38762,16 MADISON ST,37.728569158784,-122.423734285575
38763,2259 GRANT AVE,37.807677939084,-122.409067022101
38764,2267 GRANT AVE,37.807742845445,-122.409079147457
38765,64 COLIN P KELLY JR ST,37.781629985149,-122.390368779401
38766,17 FRANCISCO ST,37.80559715487,-122.405653878103
38767,1708 MONTGOMERY ST,37.804896801178,-122.405127500648
38768,10 FRANCISCO ST,37.805285721645,-122.409109029848
38769,1446 CLEMENT ST,37.782539689914,-122.474647661933
38770,22 GREEN ST,37.800628569827,-122.40054628923
38771,333 ARBALLO DR,37.720538186312,-122.482938199653
38773,2301 MISSION STREET,37.760180237745,-122.419128562755
38777,19TH FOLSOM,37.79052739639,-122.390288531724
38778,2058 TAYLOR ST,37.801436232781,-122.41436517657
38779,890 GREENWICH ST,37.801767855091,-122.41431803642
38780,451 ORIZABA AVE,37.717088248836,-122.462701950945
38781,86 MANSELL ST,37.721482044029,-122.401951663861
38782,92 HOMESTEAD ST,37.749506726793,-122.43947578849
38784,30 HARRIET ST,37.778902659043,-122.407272567181
38785,455 BERRY ST,37.771263246046,-122.398969812733
38786,2 RUSS ST,37.779574047938,-122.409281420604
38787,119 BERRY ST,37.777158907693,-122.391512922329
38789,798 MINNA ST,37.775884083288,-122.414170655945
38790,764 TEHAMA ST,37.77504172046,-122.412122731263
38791,142 JESSIE ST,37.787709810686,-122.40137229821
38792,61 GRACE ST,37.774904702669,-122.414503137264
38795,300 EMBARCADERO SOUTH,37.790653026222,-122.390132592065
38796,90 MISSOURI ST,37.76528096209,-122.396856905134
38798,620 BRYANT ST,37.779221657238,-122.398598790519
38799,1566 HOWARD ST,37.772231679104,-122.416585384176
38800,76 ARKANSAS ST,37.765335770715,-122.398807314469
38801,520 BRYANT ST,37.780896759585,-122.396484807649
38802,60 MCCOPPIN ST,37.771670554539,-122.4222077402
38803,490 BRYANT ST,37.781529210993,-122.395681023877
38804,20 CAROLINA ST,37.769205217438,-122.399816350829
38807,410 BRYANT ST,37.782903083019,-122.393941084155
38808,100 KING ST,37.779933645158,-122.389784306324
38809,350 CAROLINA ST,37.764239886494,-122.400645183615
38810,352 CAROLINA ST,37.764216136886,-122.400642925733
38811,735 GOUGH ST,37.780061783392,-122.423691686101
38812,1998 FOLSOM ST,37.765370927191,-122.415386961136
38813,640 HARRISON ST,37.783623255798,-122.39613656657
38814,390 CAROLINA ST,37.763764894336,-122.400600025969
38815,611 GOUGH ST,37.778941455795,-122.423468148042
38816,470 TREAT AVE,37.762670651446,-122.413968480891
38817,200 KING ST,37.778171249363,-122.391993793872
38818,70 RIZAL ST,37.781686060878,-122.399460793469
38820,55 BONIFACIO ST,37.782250798936,-122.399681733854
38821,2289 HARRISON ST,37.760778294316,-122.412623778726
